column_a,player_id,year,rnd,pick,tm,player,hof,pos,position_standard,first4av,age,to,ap1,pb,st,carav,drav,g,cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_tds,rec,rec_yds,rec_tds,tkl,def_int,sk,college_univ
2014Travis Swanson,SwanTr00,2014,3,76,DET,Travis Swanson,No,C,C,10,23,2016,0,0,2,10,10,41,,,,,,,,,,,,1,,,Arkansas
2014Chris Borland,BorlCh00,2014,3,77,SFO,Chris Borland,No,LB,LB,6,23,2014,0,0,1,6,6,14,,,,,,,,,,,,84,2,1,Wisconsin
2014Spencer Long,LongSp00,2014,3,78,WAS,Spencer Long,No,G,G,6,23,2016,0,0,1,6,6,29,,,,,,,,,,,,1,,,Nebraska
2014Will Sutton,SuttWi00,2014,3,82,CHI,Will Sutton,No,DT,DT,6,22,2016,0,0,0,6,6,36,,,,,,,,,,,,39,,,Arizona St.
2014Kareem Martin,MartKa00,2014,3,84,ARI,Kareem Martin,No,DE,DE,4,22,2016,0,0,0,4,4,34,,,,,,,,,,,,13,,2.5,North Carolina
2014Khyri Thornton,ThorKh00,2014,3,85,GNB,Khyri Thornton,No,DT,DT,0,24,2016,0,0,0,0,,16,,,,,,,,,,,,12,,1,Southern Miss
2014Josh Huff,HuffJo00,2014,3,86,PHI,Josh Huff,No,WR,WR,4,22,2016,0,0,0,4,4,34,0,1,0,0,0,4,17,0,48,482,4,2,,,Oregon
2014John Brown,BrowJo02,2014,3,91,ARI,John Brown,No,WR,WR,15,24,2016,0,0,1,15,15,40,,,,,,7,26,0,143,2079,13,3,,,Pittsburg St.
2014Trai Turner,TurnTr01,2014,3,92,CAR,Trai Turner,No,OL,G,15,21,2016,0,1,3,15,15,39,,,,,,,,,,,,1,,,LSU
2014Jerick McKinnon,McKiJe00,2014,3,96,MIN,Jerick McKinnon,No,RB,RB,8,22,2016,0,0,0,8,8,37,,,,,,271,1125,3,63,396,1,1,,,Georgia Southern
2014Richard Rodgers,RodgRi00,2014,3,98,GNB,Richard Rodgers,No,TE,TE,8,22,2016,0,0,1,8,8,42,,,,,,1,11,0,101,938,11,1,,,California
2014Brandon Thomas,ThomBr02,2014,3,100,SFO,Brandon Thomas,No,OL,G,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Clemson
2014Jaylen Watkins,WatkJa01,2014,4,101,PHI,Jaylen Watkins,No,DB,DB,0,21,2016,0,0,0,0,0,18,,,,,,,,,,,,14,,,Florida
2014Bashaud Breeland,BreeBa00,2014,4,102,WAS,Bashaud Breeland,No,DB,DB,12,22,2016,0,0,2,12,12,40,,,,,,,,,,,,155,5,,Clemson
2014Devonta Freeman,FreeDe00,2014,4,103,ATL,Devonta Freeman,No,RB,RB,15,22,2016,0,1,2,15,15,41,,,,,,475,1973,15,134,1055,6,3,,,Florida St.
2014Bruce Ellington,ElliBr00,2014,4,106,SFO,Bruce Ellington,No,WR,WR,2,23,2015,0,0,0,2,2,26,,,,,,7,35,1,19,215,2,1,,,South Carolina
2014Cassius Marsh,MarsCa00,2014,4,108,SEA,Cassius Marsh,No,DE,DE,2,22,2016,0,0,0,2,2,31,,,,,,,,,,,,20,,2,UCLA
1985Kevin Greene,GreeKe00,1985,5,113,RAM,Kevin Greene,No,LB,LB,26,23,1999,2,5,11,95,30,228,,,,,,,,,,,,5,160,Auburn,
2014Andre Williams,WillAn00,2014,4,113,NYG,Andre Williams,No,RB,RB,6,22,2015,0,0,0,6,6,32,,,,,,305,978,8,19,137,0,1,,,Boston Col.
2014Ka'Deem Carey,CareKa00,2014,4,117,CHI,Ka'Deem Carey,No,RB,RB,2,21,2016,0,0,0,2,2,32,,,,,,106,426,2,12,119,1,,,,Arizona
2014Anthony Hitchens,HitcAn00,2014,4,119,DAL,Anthony Hitchens,No,LB,LB,11,22,2016,0,0,2,11,11,43,,,,,,,,,,,,128,1,2.5,Iowa
2014Logan Thomas,ThomLo00,2014,4,120,ARI,Logan Thomas,No,QB,QB,0,23,2014,0,0,0,0,0,2,1,9,81,1,0,,,,,,,,,,Virginia Tech
2014Carl Bradford,BradCa01,2014,4,121,GNB,Carl Bradford,No,LB,LB,0,22,2016,0,0,0,0,0,1,,,,,,,,,,,,,,,Arizona St.
2014Kevin Norwood,NorwKe00,2014,4,123,SEA,Kevin Norwood,No,WR,WR,1,25,2015,0,0,0,1,1,10,,,,,,,,,9,102,0,2,,,Alabama
2014Khairi Fortt,FortKh00,2014,4,126,NOR,Khairi Fortt,No,LB,LB,0,22,2014,0,0,0,0,,3,,,,,,,,,,,,1,,,California
2014Tre Boston,BostTr00,2014,4,128,CAR,Tre Boston,No,DB,DB,4,22,2016,0,0,0,4,4,37,,,,,,,,,,,,60,2,2,North Carolina
2014Dontae Johnson,JohnDo02,2014,4,129,SFO,Dontae Johnson,No,DB,DB,5,22,2016,0,0,0,5,5,42,,,,,,,,,,,,52,1,,North Carolina St.
2014Brock Vereen,VereBr00,2014,4,131,CHI,Brock Vereen,No,DB,DB,2,22,2015,0,0,0,2,2,19,,,,,,,,,,,,30,1,,Minnesota
2014Kevin Pierre-Louis,PierKe00,2014,4,132,SEA,Kevin Pierre-Louis,No,LB,LB,2,22,2016,0,0,0,2,2,28,,,,,,,,,,,,13,,,Boston Col.
2014Nevin Lawson,LawsNe00,2014,4,133,DET,Nevin Lawson,No,DB,DB,3,23,2016,0,0,2,3,3,27,,,,,,,,,,,,69,,,Utah St.
2014Larry Webster,WebsLa00,2014,4,136,DET,Larry Webster,No,DE,DE,0,24,,0,0,0,,,,,,,,,,,,,,,,,,Bloomsburg
2014Prince Shembo,ShemPr00,2014,4,139,ATL,Prince Shembo,No,LB,LB,2,22,2014,0,0,0,2,2,16,,,,,,,,,,,,32,,,Notre Dame
2014Taylor Hart,HartTa00,2014,5,141,PHI,Taylor Hart,No,DE,DE,1,23,2016,0,0,0,1,1,15,,,,,,,,,,,,13,,,Oregon
2014Ryan Grant,GranRy01,2014,5,142,WAS,Ryan Grant,No,WR,WR,2,23,2016,0,0,0,2,2,43,,,,,,,,,34,367,2,1,,,Tulane
2014Kadeem Edwards,EdwaKa00,2014,5,143,TAM,Kadeem Edwards,No,OL,G,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee St.
2014David Yankey,YankDa00,2014,5,145,MIN,David Yankey,No,OL,G,0,22,,0,0,0,,,,,,,,,,,,,,,,,,Stanford
2014Devin Street,StreDe00,2014,5,146,DAL,Devin Street,No,WR,WR,1,23,2016,0,0,0,1,1,32,,,,,,,,,10,152,1,,,,Pittsburgh
2014Ricardo Allen,AlleRi00,2014,5,147,ATL,Ricardo Allen,No,DB,DB,6,22,2016,0,0,2,6,6,25,,,,,,,,,,,,97,4,1,Purdue
2014Bene Benwikere,BenwBe00,2014,5,148,CAR,Bene Benwikere,No,DB,DB,5,23,2016,0,0,0,5,5,27,,,,,,,,,,,,78,2,1,San Jose St.
2014Kevin Pamphile,PampKe00,2014,5,149,TAM,Kevin Pamphile,No,T,T,3,23,2016,0,0,0,3,3,31,,,,,,,,,,,,,,,Purdue
2014Aaron Lynch,LyncAa00,2014,5,150,SFO,Aaron Lynch,No,DE,DE,8,21,2016,0,0,1,8,8,33,,,,,,,,,,,,52,,13.5,South Florida
2014Nat Berhe,BerhNa00,2014,5,152,NYG,Nat Berhe,No,DB,DB,1,23,2016,0,0,0,1,1,22,,,,,,,,,,,,24,,,San Diego St.
2014Caraun Reid,ReidCa00,2014,5,158,DET,Caraun Reid,No,DT,DT,6,22,2016,0,0,1,6,6,33,,,,,,,,,,,,28,,3,Princeton
2014Ed Stinson,StinEd00,2014,5,160,ARI,Ed Stinson,No,DE,DE,4,24,2016,0,0,0,4,4,29,,,,,,,,,,,,22,,1,Alabama
2014Corey Linsley,LinsCo00,2014,5,161,GNB,Corey Linsley,No,C,C,16,23,2016,0,0,2,16,16,32,,,,,,,,,,,,3,,,Ohio St.
2014Ed Reynolds,ReynEd00,2014,5,162,PHI,Ed Reynolds,No,DB,DB,1,22,2016,0,0,0,1,1,11,,,,,,,,,,,,28,1,,Stanford
2014Vinnie Sunseri,SunsVi00,2014,5,167,NOR,Vinnie Sunseri,No,DB,DB,0,22,2014,0,0,0,0,0,9,,,,,,,,,,,,3,,,Alabama
2014Marquis Spruill,SpruMa00,2014,5,168,ATL,Marquis Spruill,No,LB,LB,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Syracuse
2014Ronald Powell,PoweRo01,2014,5,169,NOR,Ronald Powell,No,LB,LB,1,23,2014,0,0,0,1,1,14,,,,,,,,,,,,1,,,Florida
2014Keith Reaser,ReasKe00,2014,5,170,SFO,Keith Reaser,No,DB,DB,1,23,2016,0,0,0,1,1,22,,,,,,,,,,,,18,,,Florida Atlantic
2014Jimmy Staten,StatJi00,2014,5,172,SEA,Jimmy Staten,No,DT,DT,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Middle Tenn. St.
2014Devon Kennard,KennDe00,2014,5,174,NYG,Devon Kennard,No,DE,DE,8,23,2016,0,0,1,8,8,31,,,,,,,,,,,,95,1,4.5,USC
2014Jared Abbrederis,AbbrJa00,2014,5,176,GNB,Jared Abbrederis,No,WR,WR,1,23,2016,0,0,0,1,1,14,,,,,,,,,10,119,0,,,,Wisconsin
2014Kenneth Acker,AckeKe00,2014,6,180,SFO,Kenneth Acker,No,DB,DB,5,22,2016,0,0,1,5,5,21,,,,,,,,,,,,63,3,,SMU
2014Antone Exum,ExumAn00,2014,6,182,MIN,Antone Exum,No,DB,DB,3,23,2015,0,0,0,3,3,26,,,,,,,,,,,,14,,,Virginia Tech
2014David Fales,FaleDa00,2014,6,183,CHI,David Fales,No,QB,QB,0,23,,0,0,0,,,,,,,,,,,,,,,,,,San Jose St.
2014Kendall James,JameKe00,2014,6,184,MIN,Kendall James,No,DB,DB,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Maine
2014Robert Herron,HerrRo00,2014,6,185,TAM,Robert Herron,No,WR,WR,0,22,2014,0,0,0,0,0,8,,,,,,1,0,0,6,58,1,1,,,Wyoming
2014Lache Seastrunk,SeasLa00,2014,6,186,WAS,Lache Seastrunk,No,RB,RB,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Baylor
2014Bennett Jackson,JackBe00,2014,6,187,NYG,Bennett Jackson,No,DB,DB,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame
1985Lance Smith,SmitLa20,1985,3,72,STL,Lance Smith,No,G,G,30,22,1996,0,0,11,57,47,182,,,,,,,,,,,,,,LSU,
2014T.J. Jones,JoneT.00,2014,6,189,DET,T.J. Jones,No,WR,WR,0,22,2015,0,0,0,1,1,10,,,,,,1,-3,0,10,132,1,,,,Notre Dame
2014Pat O'Donnell,ODonPa00,2014,6,191,CHI,Pat O'Donnell,No,P,P,3,23,2016,0,0,0,3,3,41,,,,,,1,-12,0,,,,2,,,Miami (FL)
2014Walt Powell,PoweWa00,2014,6,196,ARI,Walt Powell,No,WR,WR,0,22,2016,0,0,0,0,,14,,,,,,,,,13,141,0,,,,Murray St.
2014Demetri Goodson,GoodDe00,2014,6,197,GNB,Demetri Goodson,No,DB,DB,1,25,2016,0,0,0,1,1,26,,,,,,,,,,,,18,,,Baylor
2014Garrett Scott,ScotGa01,2014,6,199,SEA,Garrett Scott,No,OL,T,0,22,,0,0,0,,,,,,,,,,,,,,,,,,Marshall
2014Tavon Rooks,RookTa00,2014,6,202,NOR,Tavon Rooks,No,OL,T,0,24,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.
2014Tyler Gaffney,GaffTy00,2014,6,204,CAR,Tyler Gaffney,No,RB,RB,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Stanford
2014Eric Pinkins,PinkEr00,2014,6,208,SEA,Eric Pinkins,No,DB,DB,0,23,2015,0,0,0,0,0,6,,,,,,,,,,,,,,,San Diego St.
1985Lonnie Young,YounLo20,1985,12,325,STL,Lonnie Young,No,DB,DB,23,22,1996,0,0,8,34,23,147,,,,,,,,,,,,11,3.5,Michigan St.,
2014Ted Bolser,BolsTe00,2014,7,217,WAS,Ted Bolser,No,TE,TE,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Indiana
2014Shamar Stephen,StepSh00,2014,7,220,MIN,Shamar Stephen,No,DT,DT,4,23,2016,0,0,1,4,4,32,,,,,,,,,,,,26,,,Connecticut
2014Brandon Watts,WattBr00,2014,7,223,MIN,Brandon Watts,No,LB,LB,0,23,2015,0,0,0,0,0,9,,,,,,,,,,,,3,,,Georgia Tech
2014Beau Allen,AlleBe00,2014,7,224,PHI,Beau Allen,No,DT,DT,3,22,2016,0,0,0,3,3,42,,,,,,,,,,,,33,,0.5,Wisconsin
2014Jabari Price,PricJa00,2014,7,225,MIN,Jabari Price,No,DB,DB,1,22,2014,0,0,0,1,1,14,,,,,,,,,,,,9,,,North Carolina
1985Louis Wong,,1985,5,131,STL,Louis Wong,No,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,BYU,
2014Kiero Small,SmalKi00,2014,7,227,SEA,Kiero Small,No,RB,RB,0,25,2014,0,0,0,0,,3,,,,,,,,,,,,,,,Arkansas
2014Zach Hocker,HockZa00,2014,7,228,WAS,Zach Hocker,No,K,K,0,23,2015,0,0,0,0,,8,,,,,,,,,,,,,,,Arkansas
2014Nate Freese,FreeNa00,2014,7,229,DET,Nate Freese,No,K,K,-1,24,2014,0,0,0,-1,-1,3,,,,,,,,,,,,,,,Boston Col.
2014Ben Gardner,GardBe00,2014,7,231,DAL,Ben Gardner,No,DE,DE,0,24,,0,0,0,,,,,,,,,,,,,,,,,,Stanford
2014Jeff Janis,JaniJe00,2014,7,236,GNB,Jeff Janis,No,WR,WR,1,23,2016,0,0,0,1,1,29,,,,,,,,,13,173,1,,,,Saginaw Valley St.
2014Will Smith,SmitWi01,2014,7,238,DAL,Will Smith,No,LB,LB,0,22,,0,0,0,,,,,,,,,,,,,,,,,,Texas Tech
1985Marlon McIntyre,,1985,8,218,RAM,Marlon McIntyre,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
2014Kaleb Ramsey,RamsKa00,2014,7,243,SFO,Kaleb Ramsey,No,DE,DE,0,25,,0,0,0,,,,,,,,,,,,,,,,,,Boston Col.
2014Trey Millard,MillTr00,2014,7,245,SFO,Trey Millard,No,FB,FB,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma
2014Charles Leno,LenoCh00,2014,7,246,CHI,Charles Leno,No,T,T,9,22,2016,0,0,2,9,9,32,,,,,,,,,,,,,,,Boise St.
2014Ahmad Dixon,DixoAh00,2014,7,248,DAL,Ahmad Dixon,No,DB,DB,0,23,2014,0,0,0,0,,11,,,,,,,,,,,,2,,,Baylor
1985Mike Young,YounMi00,1985,6,161,RAM,Mike Young,No,WR,WR,8,23,1994,0,0,1,18,3,114,,,,,,,,,144,2034,14,,,UCLA,
1985Ricky Anderson,,1985,11,298,STL,Ricky Anderson,No,K,K,0,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,
2014Ken Bishop,BishKe01,2014,7,251,DAL,Ken Bishop,No,DT,DT,0,24,2015,0,0,0,0,0,5,,,,,,,,,,,,4,,,Northern Illinois
2014Yawin Smallwood,SmalYa00,2014,7,253,ATL,Yawin Smallwood,No,LB,LB,0,22,,0,0,0,,,,,,,,,,,,,,,,,,Connecticut
2014Terrance Mitchell,MitcTe00,2014,7,254,DAL,Terrance Mitchell,No,DB,DB,0,22,2016,0,0,0,0,0,9,,,,,,,,,,,,10,1,1,Oregon
2014Tyler Starr,StarTy00,2014,7,255,ATL,Tyler Starr,No,LB,LB,0,23,2015,0,0,0,0,0,1,,,,,,,,,,,,,,,South Dakota
2013Lane Johnson,JohnLa01,2013,1,4,PHI,Lane Johnson,No,T,T,20,23,2016,0,0,3,19,19,48,,,,,,,,,,,,1,,,Oklahoma
2013Ezekiel Ansah,AnsaEz00,2013,1,5,DET,Ezekiel Ansah,No,DE,DE,27,24,2016,0,1,3,26,26,54,,,,,,,,,,,,107,,30,BYU
2013Jonathan Cooper,CoopJo01,2013,1,7,ARI,Jonathan Cooper,No,G,G,6,23,2016,0,0,1,6,6,26,,,,,,,,,,,,,,,North Carolina
1985Rob Monaco,MonaRo20,1985,8,212,STL,Rob Monaco,No,C,C,0,24,1985,0,0,0,0,0,6,,,,,,,,,,,,,,Vanderbilt,
2013Star Lotulelei,LotuSt00,2013,1,14,CAR,Star Lotulelei,No,DT,DT,21,23,2016,0,0,3,20,20,54,,,,,,,,,,,,78,,10,Utah
2013Kenny Vaccaro,VaccKe00,2013,1,15,NOR,Kenny Vaccaro,No,DB,DB,15,22,2016,0,0,3,14,14,54,,,,,,,,,,,,225,4,6,Texas
2013Eric Reid,ReidEr00,2013,1,18,SFO,Eric Reid,No,DB,DB,20,21,2016,0,1,4,19,19,57,,,,,,,,,,,,212,8,1,LSU
2013Justin Pugh,PughJu00,2013,1,19,NYG,Justin Pugh,No,T,T,21,23,2016,0,0,3,20,20,52,,,,,,,,,,,,4,,,Syracuse
2013Kyle Long,LongKy00,2013,1,20,CHI,Kyle Long,No,G,G,32,24,2016,0,3,3,30,30,55,,,,,,,,,1,-1,0,4,,,Oregon
2013Desmond Trufant,TrufDe00,2013,1,22,ATL,Desmond Trufant,No,DB,DB,20,23,2016,0,1,3,19,19,57,,,,,,,,,,,,168,7,3,Washington
2013Sharrif Floyd,FloySh00,2013,1,23,MIN,Sharrif Floyd,No,DT,DT,13,22,2016,0,0,2,13,13,44,,,,,,,,,,,,57,,9.5,Florida
2013Xavier Rhodes,RhodXa00,2013,1,25,MIN,Xavier Rhodes,No,DB,DB,14,23,2016,0,0,2,13,13,54,,,,,,,,,,,,159,6,,Florida St.
2013Datone Jones,JoneDa03,2013,1,26,GNB,Datone Jones,No,DE,DE,7,23,2016,0,0,0,7,7,53,,,,,,,,,,,,46,1,8,UCLA
2013Cordarrelle Patterson,PattCo00,2013,1,29,MIN,Cordarrelle Patterson,No,WR,WR,14,22,2016,1,1,0,14,14,59,,,,,,29,327,4,119,1187,7,,,,Tennessee
1985Ron Wolfley,WolfRo00,1985,4,104,STL,Ron Wolfley,No,RB,RB,2,22,1995,0,4,0,2,2,145,,,,,,86,263,2,26,200,2,,,West Virginia,
2013Travis Frederick,FredTr00,2013,1,31,DAL,Travis Frederick,No,C,C,28,22,2016,0,2,4,27,27,59,,,,,,,,,,,,4,,,Wisconsin
2013Zach Ertz,ErtzZa00,2013,2,35,PHI,Zach Ertz,No,TE,TE,15,22,2016,0,0,0,14,14,55,,,,,,,,,204,2361,10,2,,,Stanford
2013Darius Slay,SlayDa00,2013,2,36,DET,Darius Slay,No,DB,DB,13,22,2016,0,0,2,13,13,54,,,,,,,,,,,,152,6,1,Mississippi St.
2013Tank Carradine,CarrCo00,2013,2,40,SFO,Tank Carradine,No,DE,DE,3,24,2016,0,0,0,3,3,33,,,,,,,,,,,,39,,4,Florida St.
2013Johnthan Banks,BankJo00,2013,2,43,TAM,Johnthan Banks,No,DB,DB,13,23,2016,0,0,2,13,13,52,,,,,,,,,,,,111,7,,Mississippi St.
2013Kawann Short,ShorKa00,2013,2,44,CAR,Kawann Short,No,DT,DT,21,24,2016,0,1,2,21,21,58,,,,,,,,,,,,93,,19,Purdue
2013Kevin Minter,MintKe00,2013,2,45,ARI,Kevin Minter,No,LB,LB,14,22,2016,0,0,2,14,14,55,,,,,,,,,,,,156,,4,LSU
2013Gavin Escobar,EscoGa00,2013,2,47,DAL,Gavin Escobar,No,TE,TE,2,22,2016,0,0,0,2,2,57,,,,,,,,,29,326,8,2,,,San Diego St.
2013Johnathan Hankins,HankJo00,2013,2,49,NYG,Johnathan Hankins,No,DT,DT,11,21,2016,0,0,3,11,11,46,,,,,,,,,,,,81,,8.5,Ohio St.
2013Jonathan Bostic,BostJo00,2013,2,50,CHI,Jonathan Bostic,No,LB,LB,8,22,2015,0,0,2,8,7,40,,,,,,,,,,,,103,1,2,Florida
2013David Amerson,AmerDa00,2013,2,51,WAS,David Amerson,No,DB,DB,14,21,2016,0,0,4,13,8,58,,,,,,,,,,,,187,8,,North Carolina St.
2013Vance McDonald,McDoVa00,2013,2,55,SFO,Vance McDonald,No,TE,TE,3,23,2016,0,0,1,3,3,45,,,,,,,,,58,797,7,2,,,Rice
2013Robert Alford,AlfoRo00,2013,2,60,ATL,Robert Alford,No,DB,DB,12,24,2016,0,0,3,12,12,51,,,,,,,,,,,,131,9,,SE Louisiana
2013Eddie Lacy,LacyEd00,2013,2,61,GNB,Eddie Lacy,No,RB,RB,33,23,2016,0,1,3,32,32,51,,,,,,788,3435,23,101,900,6,3,,,Alabama
2013Christine Michael,MichCh00,2013,2,62,SEA,Christine Michael,No,RB,RB,4,22,2016,0,0,0,4,4,31,,,,,,223,966,6,24,124,1,,,,Texas A&M
2013Larry Warford,WarfLa00,2013,3,65,DET,Larry Warford,No,G,G,20,22,2016,0,0,4,19,19,52,,,,,,,,,,,,3,,,Kentucky
2013Bennie Logan,LogaBe00,2013,3,67,PHI,Bennie Logan,No,DT,DT,18,23,2016,0,0,3,17,17,53,,,,,,,,,,,,114,,5,LSU
2013Tyrann Mathieu,MathTy00,2013,3,69,ARI,Tyrann Mathieu,No,DB,DB,17,21,2016,1,1,2,16,16,48,,,,,,,,,,,,208,9,2,LSU
1985Scott Bergold,BergSc20,1985,2,51,STL,Scott Bergold,No,T,T,1,23,1985,0,0,0,1,1,16,,,,,,,,,,,,,,Wisconsin,
2013Mike Glennon,GlenMi00,2013,3,73,TAM,Mike Glennon,No,QB,QB,11,23,2016,0,0,1,11,11,21,374,630,4100,30,15,37,86,0,,,,2,,,North Carolina St.
2013Terrance Williams,WillTe01,2013,3,74,DAL,Terrance Williams,No,WR,WR,19,24,2016,0,0,3,18,18,59,,,,,,3,4,0,160,2578,18,4,,,Baylor
2013Terron Armstead,ArmsTe00,2013,3,75,NOR,Terron Armstead,No,T,T,18,22,2016,0,0,2,17,17,38,,,,,,,,,,,,1,,,Ark-Pine Bluff
2013J.J. Wilcox,WilcJ.00,2013,3,80,DAL,J.J. Wilcox,No,DB,DB,0,22,2016,0,0,2,14,14,56,,,,,,,,,,,,152,4,,Georgia Southern
2013Damontre Moore,MoorDa01,2013,3,81,NYG,Damontre Moore,No,DE,DE,4,21,2016,0,0,0,4,4,48,,,,,,,,,,,,51,,10,Texas A&M
2013John Jenkins,JenkJo00,2013,3,82,NOR,John Jenkins,No,DT,DT,10,24,2016,0,0,1,10,10,50,,,,,,,,,,,,67,,1.5,Georgia
2013Jordan Reed,ReedJo02,2013,3,85,WAS,Jordan Reed,No,TE,TE,14,23,2016,0,0,0,14,14,43,,,,,,1,18,0,241,2546,19,3,,,Florida
2013Jordan Hill,HillJo01,2013,3,87,SEA,Jordan Hill,No,DT,DT,6,22,2015,0,0,0,6,6,27,,,,,,,,,,,,31,1,7,Penn St.
2013Corey Lemonier,LemoCo00,2013,3,88,SFO,Corey Lemonier,No,DE,DE,3,21,2016,0,0,0,3,3,48,,,,,,,,,,,,34,,2,Auburn
1985Scott Williams,WillSc00,1985,9,244,STL,Scott Williams,No,RB,RB,1,23,1988,0,0,0,1,,32,,,,,,30,73,3,9,71,1,,,Georgia,
2013Matt Barkley,BarkMa00,2013,4,98,PHI,Matt Barkley,No,QB,QB,1,23,2016,0,0,0,1,1,5,36,65,381,0,6,6,-3,0,,,,,,,USC
2013Akeem Spence,SpenAk00,2013,4,100,TAM,Akeem Spence,No,DT,DT,11,21,2016,0,0,1,11,11,50,,,,,,,,,,,,62,,5.5,Illinois
2013Alex Okafor,OkafAl00,2013,4,103,ARI,Alex Okafor,No,DE,DE,14,22,2016,0,0,2,14,14,36,,,,,,,,,,,,63,1,12.5,Texas
2013Edmund Kugbila,KugbEd00,2013,4,108,CAR,Edmund Kugbila,No,OL,G,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Valdosta St.
2013David Bakhtiari,BakhDa00,2013,4,109,GNB,David Bakhtiari,No,T,T,26,22,2016,0,0,4,25,25,56,,,,,,,,,,,,1,,,Colorado
2013Ryan Nassib,NassRy00,2013,4,110,NYG,Ryan Nassib,No,QB,QB,0,23,2015,0,0,0,0,0,5,9,10,128,1,0,2,-3,0,,,,,,,Syracuse
1986Anthony Bell,BellAn20,1986,1,5,STL,Anthony Bell,No,LB,LB,27,22,1992,0,0,4,28,25,102,,,,,,,,,,,,2,11,Michigan St.,
2013B.W. Webb,WebbBW00,2013,4,114,DAL,B.W. Webb,No,DB,DB,3,23,2016,0,0,0,3,1,43,,,,,,,,,,,,48,2,,William & Mary
2013Earl Watford,WatfEa00,2013,4,116,ARI,Earl Watford,No,G,G,3,23,2016,0,0,0,3,3,27,,,,,,,,,,,,,,,James Madison
2013Khaseem Greene,GreeKh00,2013,4,117,CHI,Khaseem Greene,No,LB,LB,3,24,2014,0,0,0,3,3,25,,,,,,,,,,,,33,1,,Rutgers
2013Phillip Thomas,ThomPh00,2013,4,119,WAS,Phillip Thomas,No,DB,DB,0,24,2014,0,0,0,0,0,8,,,,,,,,,,,,19,,,Fresno St.
2013Gerald Hodges,HodgGe00,2013,4,120,MIN,Gerald Hodges,No,LB,LB,10,22,2016,0,0,0,10,8,49,,,,,,,,,,,,133,3,2.5,Penn St.
2013J.C. Tretter,TretJC00,2013,4,122,GNB,J.C. Tretter,No,T,T,3,22,2016,0,0,0,3,3,31,,,,,,,,,,,,,,,Cornell
2013Chris Harper,HarpCh00,2013,4,123,SEA,Chris Harper,No,WR,WR,0,24,2013,0,0,0,0,,4,,,,,,,,,,,,1,,,Kansas St.
2013Johnathan Franklin,FranJo01,2013,4,125,GNB,Johnathan Franklin,No,RB,RB,1,23,2013,0,0,0,1,1,11,,,,,,19,107,1,4,30,0,3,,,UCLA
2013William Gholston,GholWi00,2013,4,126,TAM,William Gholston,No,DE,DE,11,22,2016,0,0,3,11,11,53,,,,,,,,,,,,118,,9.5,Michigan St.
2013Malliciah Goodman,GoodMa01,2013,4,127,ATL,Malliciah Goodman,No,DE,DE,5,23,2016,0,0,1,5,5,35,,,,,,,,,,,,11,,,Clemson
2013Quinton Patton,PattQu00,2013,4,128,SFO,Quinton Patton,No,WR,WR,4,23,2016,0,0,1,4,4,36,,,,,,3,51,0,66,834,1,,,,Louisiana Tech
2013Marcus Lattimore,LattMa00,2013,4,131,SFO,Marcus Lattimore,No,RB,RB,0,21,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina
2013Devin Taylor,TaylDe00,2013,4,132,DET,Devin Taylor,No,DE,DE,6,23,2016,0,0,1,6,6,56,,,,,,,,,,,,67,,14,South Carolina
2013Levine Toilolo,ToilLe00,2013,4,133,ATL,Levine Toilolo,No,TE,TE,2,22,2016,0,0,2,2,2,58,,,,,,,,,56,464,6,3,,,Stanford
2013Earl Wolff,WolfEa00,2013,5,136,PHI,Earl Wolff,No,DB,DB,4,23,2014,0,0,0,4,4,18,,,,,,,,,,,,43,1,,North Carolina St.
2013Jesse Williams,WillJe02,2013,5,137,SEA,Jesse Williams,No,DT,DT,0,22,,0,0,0,,,,,,,,,,,,,,,,,,Alabama
2013Tharold Simon,SimoTh00,2013,5,138,SEA,Tharold Simon,No,DB,DB,2,22,2016,0,0,0,2,2,18,,,,,,,,,,,,20,1,,LSU
2013Stepfan Taylor,TaylSt00,2013,5,140,ARI,Stepfan Taylor,No,RB,RB,3,22,2016,0,0,0,3,3,55,,,,,,120,393,1,20,154,3,5,,,Stanford
2013Kenny Stills,StilKe00,2013,5,144,NOR,Kenny Stills,No,WR,WR,17,21,2016,0,0,3,16,14,57,,,,,,4,8,0,145,2420,15,2,,,Oklahoma
